account_id,account_type,customer_segment,kyc_status,account_age_days,country,region,preferred_channel,device_type,device_risk_score,login_failed_attempts,avg_monthly_txn_count,avg_monthly_amount,is_high_risk_profile,profile_created_at
M7000000324,MERCHANT,SMALL_BUSINESS,VERIFIED,576,PE,Cusco,WEB,POS,23,0,869,53023.91,0,2019-06-17
M7000000325,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1576,PE,Cusco,POS,POS,22,1,297,173124.97,0,2019-05-11
M7000000326,MERCHANT,SMALL_BUSINESS,PENDING,1879,PE,Huanuco,POS,WEB_BROWSER,32,1,1245,224816.73,0,2022-11-28
M7000000327,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3131,PE,Cusco,WEB,POS,16,0,415,237963.99,0,2022-02-11
M7000000328,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2713,PE,Junin,WEB,POS,19,0,1087,10035.87,0,2019-01-20
M7000000329,MERCHANT,SMALL_BUSINESS,VERIFIED,3200,PE,Cusco,WEB,POS,33,0,1105,134035.39,0,2022-04-20
M7000000330,MERCHANT,SMALL_BUSINESS,VERIFIED,1007,PE,Piura,POS,POS,12,1,404,76951.95,0,2022-01-29
M7000000331,MERCHANT,SMALL_BUSINESS,VERIFIED,292,PE,Piura,WEB,POS,19,0,610,63317.97,0,2019-12-16
M7000000332,MERCHANT,SMALL_BUSINESS,VERIFIED,3758,PE,La Libertad,WEB,POS,31,0,588,146118.13,0,2019-05-21
M7000000333,MERCHANT,MEDIUM_BUSINESS,REJECTED,920,PE,Arequipa,POS,POS,43,1,66,217348.28,1,2021-06-04
M7000000334,MERCHANT,SMALL_BUSINESS,VERIFIED,921,CL,International,WEB,POS,33,1,1286,5107.06,0,2019-04-12
M7000000335,MERCHANT,ENTERPRISE,VERIFIED,1331,CL,International,POS,WEB_BROWSER,32,0,1112,206185.66,0,2020-12-06
M7000000336,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2772,PE,La Libertad,WEB,POS,31,2,1031,74266.32,0,2020-06-11
M7000000337,MERCHANT,SMALL_BUSINESS,VERIFIED,1666,PE,Piura,WEB,WEB_BROWSER,25,0,567,146191.96,0,2020-02-17
M7000000338,MERCHANT,SMALL_BUSINESS,VERIFIED,1049,PE,Puno,POS,POS,26,2,895,7180.82,0,2023-07-20
M7000000339,MERCHANT,ENTERPRISE,REJECTED,3328,CL,International,WEB,POS,56,1,1050,87756.56,1,2020-03-16
M7000000340,MERCHANT,SMALL_BUSINESS,VERIFIED,887,PE,Huanuco,WEB,POS,7,1,1328,82214.01,0,2020-03-07
M7000000341,MERCHANT,SMALL_BUSINESS,VERIFIED,1435,PE,Puno,POS,WEB_BROWSER,34,1,567,66583.83,0,2024-12-21
M7000000342,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2004,PE,Huanuco,POS,POS,26,0,899,150426.1,0,2023-08-30
M7000000343,MERCHANT,SMALL_BUSINESS,VERIFIED,1887,PE,Arequipa,WEB,POS,5,1,1327,61848.62,0,2020-05-26
M7000000344,MERCHANT,SMALL_BUSINESS,VERIFIED,3791,PE,Arequipa,WEB,UNKNOWN,50,0,395,184051.71,0,2024-02-19
M7000000345,MERCHANT,MEDIUM_BUSINESS,REJECTED,3193,PE,Puno,POS,WEB_BROWSER,48,0,1146,90530.11,1,2023-04-30
M7000000346,MERCHANT,SMALL_BUSINESS,PENDING,2270,PE,Lima,POS,POS,15,0,678,87323.74,0,2019-01-11
M7000000347,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2165,PE,Arequipa,POS,POS,8,0,1065,5257.72,0,2024-07-31
M7000000348,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3747,PE,Huanuco,POS,POS,7,0,102,121368.88,0,2022-04-19
M7000000349,MERCHANT,SMALL_BUSINESS,VERIFIED,3760,PE,Lima,WEB,WEB_BROWSER,31,0,967,46921.0,0,2024-06-08
M7000000350,MERCHANT,SMALL_BUSINESS,VERIFIED,1934,US,International,POS,POS,17,0,899,206996.3,0,2021-01-13
M7000000351,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1076,PE,Huanuco,WEB,POS,35,1,235,151785.93,0,2019-11-14
M7000000352,MERCHANT,SMALL_BUSINESS,VERIFIED,542,PE,Cusco,POS,WEB_BROWSER,18,2,506,193137.06,0,2023-10-14
M7000000353,MERCHANT,SMALL_BUSINESS,VERIFIED,1014,PE,La Libertad,WEB,WEB_BROWSER,11,0,292,61469.92,0,2020-02-21
M7000000354,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2940,PE,Piura,WEB,WEB_BROWSER,28,2,1076,68864.31,0,2022-06-23
M7000000355,MERCHANT,SMALL_BUSINESS,VERIFIED,2269,PE,Huanuco,POS,POS,25,2,651,182119.92,0,2025-05-09
M7000000356,MERCHANT,SMALL_BUSINESS,VERIFIED,78,PE,Huanuco,WEB,WEB_BROWSER,8,0,872,8897.11,0,2020-05-22
M7000000357,MERCHANT,SMALL_BUSINESS,VERIFIED,614,PE,Cusco,WEB,POS,20,1,538,169389.3,0,2019-11-13
M7000000358,MERCHANT,SMALL_BUSINESS,VERIFIED,3967,CL,International,POS,WEB_BROWSER,22,1,965,21589.98,0,2023-05-20
M7000000359,MERCHANT,SMALL_BUSINESS,VERIFIED,2610,MX,International,WEB,UNKNOWN,36,0,783,137771.77,0,2022-05-13
M7000000360,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3810,CO,International,WEB,WEB_BROWSER,10,0,1351,183722.7,0,2024-02-18
M7000000361,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1588,MX,International,WEB,WEB_BROWSER,28,0,765,46832.38,0,2024-05-28
M7000000362,MERCHANT,SMALL_BUSINESS,VERIFIED,2156,CL,International,POS,POS,23,1,152,51473.27,0,2019-02-25
M7000000363,MERCHANT,SMALL_BUSINESS,VERIFIED,863,PE,Lima,POS,POS,23,0,1375,234056.94,0,2019-04-19
M7000000364,MERCHANT,SMALL_BUSINESS,VERIFIED,1853,PE,Arequipa,WEB,POS,35,1,1309,108713.06,0,2024-11-27
M7000000365,MERCHANT,SMALL_BUSINESS,VERIFIED,3649,PE,Arequipa,POS,WEB_BROWSER,20,2,1159,70701.16,0,2019-01-06
M7000000366,MERCHANT,MEDIUM_BUSINESS,VERIFIED,145,PE,Arequipa,POS,POS,33,1,163,219322.87,0,2020-04-17
M7000000367,MERCHANT,SMALL_BUSINESS,PENDING,3990,PE,Cusco,WEB,POS,38,1,1176,226608.3,0,2025-06-09
M7000000368,MERCHANT,SMALL_BUSINESS,VERIFIED,2612,PE,Huanuco,POS,WEB_BROWSER,33,0,169,226417.77,0,2023-08-16
M7000000369,MERCHANT,SMALL_BUSINESS,VERIFIED,2614,CL,International,WEB,POS,23,0,121,204646.44,0,2020-05-11
M7000000370,MERCHANT,SMALL_BUSINESS,VERIFIED,1641,MX,International,POS,WEB_BROWSER,28,2,160,206016.42,0,2020-12-19
M7000000371,MERCHANT,SMALL_BUSINESS,VERIFIED,2961,PE,La Libertad,WEB,WEB_BROWSER,33,0,1470,231025.48,0,2022-07-24
M7000000372,MERCHANT,MEDIUM_BUSINESS,PENDING,2363,MX,International,WEB,POS,37,1,1469,126223.6,0,2021-09-28
M7000000373,MERCHANT,SMALL_BUSINESS,VERIFIED,3210,PE,Piura,WEB,WEB_BROWSER,6,0,96,149407.7,0,2019-11-13
M7000000374,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2872,CL,International,POS,POS,8,2,1468,72630.8,0,2020-12-26
M7000000375,MERCHANT,SMALL_BUSINESS,VERIFIED,3902,PE,Arequipa,WEB,POS,19,0,157,53960.69,0,2020-03-11
M7000000376,MERCHANT,SMALL_BUSINESS,VERIFIED,1547,CO,International,AGENCY,POS,29,0,1032,96875.23,0,2022-07-23
M7000000377,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2503,PE,Arequipa,POS,WEB_BROWSER,21,0,431,30419.43,0,2022-06-26
M7000000378,MERCHANT,SMALL_BUSINESS,VERIFIED,3217,US,International,POS,POS,11,0,148,140104.96,0,2019-05-15
M7000000379,MERCHANT,SMALL_BUSINESS,VERIFIED,2907,PE,Piura,WEB,POS,16,0,497,151260.76,0,2024-04-20
M7000000380,MERCHANT,SMALL_BUSINESS,PENDING,3876,PE,Cusco,WEB,POS,23,0,1471,165595.83,0,2019-02-05
M7000000381,MERCHANT,SMALL_BUSINESS,PENDING,2178,CO,International,POS,POS,35,0,1224,104693.41,0,2019-07-16
M7000000382,MERCHANT,SMALL_BUSINESS,VERIFIED,1268,CO,International,POS,WEB_BROWSER,6,1,653,32041.26,0,2021-08-01
M7000000383,MERCHANT,SMALL_BUSINESS,VERIFIED,3593,PE,Piura,POS,POS,16,0,1201,55457.88,0,2023-05-31
M7000000384,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2708,PE,Huanuco,WEB,WEB_BROWSER,29,0,265,241528.38,0,2021-11-07
M7000000385,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1664,PE,Junin,WEB,WEB_BROWSER,14,0,1395,13092.61,0,2021-11-04
M7000000386,MERCHANT,SMALL_BUSINESS,VERIFIED,2578,PE,La Libertad,WEB,POS,13,0,617,133987.13,0,2024-04-26
M7000000387,MERCHANT,SMALL_BUSINESS,VERIFIED,1995,PE,Puno,WEB,POS,8,1,1092,179167.07,0,2022-05-27
M7000000388,MERCHANT,SMALL_BUSINESS,VERIFIED,1139,PE,Arequipa,WEB,POS,10,0,727,55006.25,0,2024-07-14
M7000000389,MERCHANT,SMALL_BUSINESS,VERIFIED,2483,PE,Junin,POS,WEB_BROWSER,6,1,314,243644.98,0,2020-07-23
M7000000390,MERCHANT,ENTERPRISE,PENDING,3761,PE,Arequipa,POS,POS,19,2,1425,189888.92,0,2025-02-22
M7000000391,MERCHANT,SMALL_BUSINESS,VERIFIED,2955,PE,Huanuco,WEB,POS,32,1,974,141367.6,0,2019-04-14
M7000000392,MERCHANT,SMALL_BUSINESS,REJECTED,744,CL,International,WEB,WEB_BROWSER,58,0,634,37709.06,1,2021-02-24
M7000000393,MERCHANT,SMALL_BUSINESS,VERIFIED,364,PE,Cusco,WEB,POS,28,2,73,123700.38,0,2019-12-03
M7000000394,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1834,US,International,POS,POS,4,1,310,135580.93,0,2022-01-07
M7000000395,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3027,PE,Junin,POS,WEB_BROWSER,22,3,461,145889.01,0,2025-05-05
M7000000396,MERCHANT,SMALL_BUSINESS,REJECTED,2960,MX,International,WEB,WEB_BROWSER,42,1,1405,43279.01,1,2023-01-11
M7000000397,MERCHANT,MEDIUM_BUSINESS,VERIFIED,150,PE,Puno,AGENCY,POS,30,0,1318,31085.27,0,2020-08-20
M7000000398,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2617,PE,Junin,POS,UNKNOWN,51,2,617,143606.45,0,2024-08-01
M7000000399,MERCHANT,SMALL_BUSINESS,VERIFIED,2125,PE,Junin,WEB,POS,29,0,560,89072.16,0,2022-03-14
M7000000400,MERCHANT,SMALL_BUSINESS,VERIFIED,3749,PE,Piura,WEB,WEB_BROWSER,11,1,1440,34552.97,0,2021-02-14
M7000000401,MERCHANT,ENTERPRISE,VERIFIED,3719,PE,Lima,POS,POS,32,2,617,27994.82,0,2019-08-17
M7000000402,MERCHANT,SMALL_BUSINESS,VERIFIED,1241,PE,Lima,WEB,WEB_BROWSER,33,0,417,88724.09,0,2019-01-22
M7000000403,MERCHANT,SMALL_BUSINESS,VERIFIED,791,PE,Junin,WEB,POS,34,0,1467,125442.58,0,2023-03-03
M7000000404,MERCHANT,ENTERPRISE,VERIFIED,2380,PE,La Libertad,WEB,WEB_BROWSER,25,0,473,211729.19,0,2021-01-21
M7000000405,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1848,CL,International,WEB,WEB_BROWSER,3,1,270,198850.95,0,2020-04-10
M7000000406,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2599,CL,International,WEB,WEB_BROWSER,13,1,1127,16952.96,0,2025-03-04
M7000000407,MERCHANT,MEDIUM_BUSINESS,PENDING,2363,PE,Cusco,WEB,WEB_BROWSER,17,2,1294,151001.41,0,2019-02-06
M7000000408,MERCHANT,SMALL_BUSINESS,VERIFIED,2054,PE,Puno,POS,POS,13,1,715,129876.73,0,2021-05-27
M7000000409,MERCHANT,SMALL_BUSINESS,VERIFIED,3229,PE,Piura,POS,POS,32,0,560,206744.86,0,2020-10-06
M7000000410,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1105,PE,Huanuco,POS,WEB_BROWSER,18,1,773,222489.29,0,2021-04-21
M7000000411,MERCHANT,MEDIUM_BUSINESS,VERIFIED,816,PE,Puno,WEB,POS,32,2,1078,161950.36,0,2023-06-19
M7000000412,MERCHANT,SMALL_BUSINESS,VERIFIED,1658,US,International,POS,POS,30,1,283,56101.77,0,2021-06-27
M7000000413,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1930,PE,Arequipa,WEB,POS,25,1,810,185933.2,0,2022-09-16
M7000000414,MERCHANT,SMALL_BUSINESS,VERIFIED,491,PE,La Libertad,AGENCY,POS,28,0,245,40553.82,0,2021-10-24
M7000000415,MERCHANT,SMALL_BUSINESS,VERIFIED,941,PE,Huanuco,AGENCY,POS,30,3,1262,224523.7,0,2019-04-24
M7000000416,MERCHANT,SMALL_BUSINESS,VERIFIED,1592,PE,Piura,POS,WEB_BROWSER,18,3,463,221516.75,0,2024-03-18
M7000000417,MERCHANT,SMALL_BUSINESS,VERIFIED,1986,PE,Arequipa,POS,WEB_BROWSER,4,0,1175,201256.1,0,2019-09-08
M7000000418,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1445,CO,International,POS,WEB_BROWSER,26,0,1143,98742.08,0,2019-07-04
M7000000419,MERCHANT,SMALL_BUSINESS,VERIFIED,99,PE,Cusco,WEB,POS,30,0,1329,93074.13,0,2019-09-19
M7000000420,MERCHANT,MEDIUM_BUSINESS,VERIFIED,653,PE,Piura,POS,WEB_BROWSER,14,0,836,167388.48,0,2021-05-06
M7000000421,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1117,PE,Arequipa,POS,POS,46,3,991,246022.19,0,2021-09-16
M7000000422,MERCHANT,SMALL_BUSINESS,VERIFIED,560,PE,Junin,WEB,POS,29,0,490,115088.15,0,2019-04-24
M7000000423,MERCHANT,MEDIUM_BUSINESS,VERIFIED,187,PE,Arequipa,POS,POS,25,0,684,70725.34,0,2024-04-07
M7000000424,MERCHANT,SMALL_BUSINESS,VERIFIED,96,PE,La Libertad,POS,POS,19,0,934,175993.98,0,2021-04-09
M7000000425,MERCHANT,SMALL_BUSINESS,VERIFIED,944,CL,International,WEB,WEB_BROWSER,29,0,893,218744.98,0,2020-05-20
M7000000426,MERCHANT,SMALL_BUSINESS,VERIFIED,2457,PE,Arequipa,WEB,POS,5,0,1480,181842.8,0,2020-02-08
M7000000427,MERCHANT,ENTERPRISE,VERIFIED,2206,CL,International,POS,POS,34,1,820,211596.75,0,2025-04-04
M7000000428,MERCHANT,SMALL_BUSINESS,VERIFIED,2924,US,International,POS,WEB_BROWSER,10,0,398,247382.45,0,2023-12-09
M7000000429,MERCHANT,SMALL_BUSINESS,VERIFIED,1884,MX,International,POS,POS,15,0,349,168611.59,0,2023-02-22
M7000000430,MERCHANT,SMALL_BUSINESS,VERIFIED,2024,PE,Junin,POS,WEB_BROWSER,12,0,912,112077.64,0,2019-02-09
M7000000431,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3568,PE,La Libertad,WEB,POS,19,2,539,201655.1,0,2021-11-12
M7000000432,MERCHANT,SMALL_BUSINESS,VERIFIED,1717,MX,International,AGENCY,WEB_BROWSER,16,0,826,234885.79,0,2024-11-12
M7000000433,MERCHANT,SMALL_BUSINESS,VERIFIED,1697,PE,Piura,POS,POS,25,0,746,152738.17,0,2021-03-09
M7000000434,MERCHANT,SMALL_BUSINESS,VERIFIED,1854,US,International,WEB,POS,22,0,771,20349.25,0,2022-09-03
M7000000435,MERCHANT,SMALL_BUSINESS,VERIFIED,3555,PE,Arequipa,WEB,WEB_BROWSER,13,0,1302,183491.64,0,2022-04-17
M7000000436,MERCHANT,SMALL_BUSINESS,VERIFIED,3098,PE,Junin,AGENCY,POS,27,1,328,22536.01,0,2020-09-01
M7000000437,MERCHANT,MEDIUM_BUSINESS,PENDING,2995,CL,International,WEB,WEB_BROWSER,22,0,757,218494.49,0,2022-08-05
M7000000438,MERCHANT,SMALL_BUSINESS,VERIFIED,936,CO,International,POS,WEB_BROWSER,4,1,442,245046.72,0,2021-01-02
M7000000439,MERCHANT,SMALL_BUSINESS,VERIFIED,846,PE,Huanuco,POS,WEB_BROWSER,3,2,967,169116.1,0,2024-06-30
M7000000440,MERCHANT,SMALL_BUSINESS,VERIFIED,689,PE,Lima,WEB,WEB_BROWSER,19,2,375,37744.28,0,2020-10-27
M7000000441,MERCHANT,SMALL_BUSINESS,VERIFIED,1698,PE,Lima,POS,WEB_BROWSER,5,0,232,226469.84,0,2021-09-18
M7000000442,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2211,CO,International,AGENCY,WEB_BROWSER,26,0,537,42800.91,0,2025-07-04
M7000000443,MERCHANT,SMALL_BUSINESS,VERIFIED,2675,PE,Lima,POS,POS,14,0,1211,36757.37,0,2022-06-22
M7000000444,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1103,CO,International,POS,POS,3,0,317,22720.59,0,2024-07-19
M7000000445,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1578,PE,Huanuco,POS,POS,32,0,935,219784.42,0,2022-01-25
M7000000446,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2780,PE,Junin,POS,POS,22,0,1349,199265.76,0,2020-10-13
M7000000447,MERCHANT,ENTERPRISE,VERIFIED,1742,US,International,WEB,POS,5,0,1396,78673.95,0,2023-08-08
M7000000448,MERCHANT,MEDIUM_BUSINESS,VERIFIED,31,PE,Puno,POS,WEB_BROWSER,26,0,1067,227111.57,0,2023-07-07
M7000000449,MERCHANT,SMALL_BUSINESS,VERIFIED,736,CL,International,POS,POS,24,0,319,46511.31,0,2020-12-10
M7000000450,MERCHANT,SMALL_BUSINESS,VERIFIED,469,PE,Lima,POS,POS,4,2,1462,25688.18,0,2024-06-28
M7000000451,MERCHANT,ENTERPRISE,PENDING,863,PE,Puno,POS,POS,29,1,705,98062.36,0,2022-12-22
M7000000452,MERCHANT,ENTERPRISE,VERIFIED,3517,US,International,WEB,POS,20,1,893,96069.86,0,2023-12-15
M7000000453,MERCHANT,SMALL_BUSINESS,VERIFIED,361,PE,Puno,POS,WEB_BROWSER,4,1,147,188386.63,0,2021-12-08
M7000000454,MERCHANT,SMALL_BUSINESS,VERIFIED,1093,US,International,POS,POS,16,0,755,221485.2,0,2024-04-11
M7000000455,MERCHANT,SMALL_BUSINESS,VERIFIED,3053,PE,Junin,POS,POS,4,0,465,207674.27,0,2022-06-03
M7000000456,MERCHANT,SMALL_BUSINESS,VERIFIED,770,CO,International,POS,POS,32,2,1190,108050.21,0,2024-12-10
M7000000457,MERCHANT,SMALL_BUSINESS,VERIFIED,252,MX,International,WEB,WEB_BROWSER,30,1,121,57635.21,0,2020-02-22
M7000000458,MERCHANT,SMALL_BUSINESS,VERIFIED,1350,PE,Piura,WEB,POS,26,0,773,70332.66,0,2025-03-21
M7000000459,MERCHANT,SMALL_BUSINESS,VERIFIED,2570,PE,Junin,POS,POS,5,0,657,246660.35,0,2021-05-21
M7000000460,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1870,PE,La Libertad,POS,POS,14,0,664,5936.26,0,2023-06-27
M7000000461,MERCHANT,SMALL_BUSINESS,VERIFIED,469,CL,International,POS,POS,9,2,1334,85982.76,0,2023-10-25
M7000000462,MERCHANT,ENTERPRISE,PENDING,2472,PE,Huanuco,WEB,POS,24,0,260,98252.11,0,2020-08-13
M7000000463,MERCHANT,SMALL_BUSINESS,VERIFIED,39,PE,Arequipa,POS,POS,17,1,750,196195.87,0,2019-12-31
M7000000464,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2633,US,International,WEB,POS,28,1,928,121034.58,0,2022-11-27
M7000000465,MERCHANT,SMALL_BUSINESS,VERIFIED,490,CL,International,POS,POS,17,1,330,193265.47,0,2025-09-12
M7000000466,MERCHANT,MEDIUM_BUSINESS,VERIFIED,685,CO,International,WEB,POS,7,0,997,153986.88,0,2025-09-17
M7000000467,MERCHANT,SMALL_BUSINESS,PENDING,3909,PE,Lima,POS,WEB_BROWSER,34,0,1335,5736.54,0,2025-01-14
M7000000468,MERCHANT,SMALL_BUSINESS,VERIFIED,3115,MX,International,WEB,POS,21,0,1420,85864.74,0,2022-05-10
M7000000469,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3059,PE,Arequipa,AGENCY,WEB_BROWSER,17,2,686,132487.39,0,2019-12-04
M7000000470,MERCHANT,SMALL_BUSINESS,VERIFIED,2445,PE,Junin,POS,POS,34,0,1450,113356.35,0,2023-07-08
M7000000471,MERCHANT,SMALL_BUSINESS,VERIFIED,702,PE,Junin,WEB,WEB_BROWSER,29,1,608,167828.08,0,2021-02-21
M7000000472,MERCHANT,SMALL_BUSINESS,VERIFIED,1913,PE,La Libertad,AGENCY,WEB_BROWSER,7,0,505,133705.27,0,2020-03-05
M7000000473,MERCHANT,MEDIUM_BUSINESS,VERIFIED,237,PE,Arequipa,WEB,WEB_BROWSER,4,0,366,78643.53,0,2021-12-04
M7000000474,MERCHANT,SMALL_BUSINESS,VERIFIED,376,PE,Junin,POS,POS,34,0,392,169487.54,0,2020-05-20
M7000000475,MERCHANT,SMALL_BUSINESS,REJECTED,3975,US,International,WEB,WEB_BROWSER,46,1,1072,60654.59,1,2021-07-02
M7000000476,MERCHANT,MEDIUM_BUSINESS,VERIFIED,789,PE,Arequipa,AGENCY,WEB_BROWSER,6,2,1121,107242.01,0,2023-02-08
M7000000477,MERCHANT,SMALL_BUSINESS,VERIFIED,1975,PE,Junin,POS,POS,12,0,1337,45813.31,0,2023-01-06
M7000000478,MERCHANT,SMALL_BUSINESS,VERIFIED,2427,PE,Lima,WEB,POS,13,0,736,221221.52,0,2025-03-29
M7000000479,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1715,US,International,WEB,WEB_BROWSER,28,1,753,20985.18,0,2022-06-07
M7000000480,MERCHANT,SMALL_BUSINESS,VERIFIED,697,MX,International,POS,WEB_BROWSER,13,1,571,55912.47,0,2019-10-02
M7000000481,MERCHANT,SMALL_BUSINESS,VERIFIED,3557,PE,La Libertad,POS,POS,22,1,1270,153196.48,0,2021-05-18
M7000000482,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3208,PE,Arequipa,WEB,WEB_BROWSER,31,1,523,25377.18,0,2020-02-06
M7000000483,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3515,PE,Piura,WEB,WEB_BROWSER,35,0,788,103510.66,0,2019-07-16
M7000000484,MERCHANT,SMALL_BUSINESS,VERIFIED,3090,PE,Cusco,AGENCY,POS,21,1,938,25148.98,0,2021-02-15
M7000000485,MERCHANT,SMALL_BUSINESS,VERIFIED,3637,PE,La Libertad,POS,WEB_BROWSER,5,0,295,173037.23,0,2025-05-08
M7000000486,MERCHANT,SMALL_BUSINESS,VERIFIED,1663,PE,Puno,WEB,POS,21,0,504,77087.61,0,2024-09-11
M7000000487,MERCHANT,SMALL_BUSINESS,VERIFIED,1427,PE,Lima,POS,WEB_BROWSER,29,1,584,226480.67,0,2025-02-26
M7000000488,MERCHANT,SMALL_BUSINESS,VERIFIED,3444,PE,Piura,WEB,UNKNOWN,57,0,603,28077.02,0,2022-12-04
M7000000489,MERCHANT,SMALL_BUSINESS,VERIFIED,3702,PE,Puno,POS,POS,3,1,358,191853.19,0,2021-06-25
M7000000490,MERCHANT,SMALL_BUSINESS,VERIFIED,1799,PE,Arequipa,WEB,POS,34,1,473,173015.68,0,2022-12-10
M7000000491,MERCHANT,SMALL_BUSINESS,VERIFIED,2304,PE,La Libertad,POS,WEB_BROWSER,15,0,825,238492.64,0,2019-06-11
M7000000492,MERCHANT,SMALL_BUSINESS,PENDING,1980,PE,Huanuco,POS,UNKNOWN,70,0,328,242071.69,1,2021-03-22
M7000000493,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2555,PE,Cusco,AGENCY,POS,25,0,1296,58455.01,0,2019-04-10
M7000000494,MERCHANT,SMALL_BUSINESS,VERIFIED,2849,PE,Arequipa,WEB,WEB_BROWSER,13,0,823,46719.83,0,2023-07-21
M7000000495,MERCHANT,SMALL_BUSINESS,VERIFIED,1927,MX,International,WEB,POS,17,1,175,38294.15,0,2019-04-21
M7000000496,MERCHANT,SMALL_BUSINESS,VERIFIED,1982,PE,Junin,WEB,POS,9,0,1494,143763.25,0,2022-09-05
M7000000497,MERCHANT,SMALL_BUSINESS,VERIFIED,3343,MX,International,WEB,POS,34,0,1109,233808.41,0,2020-03-30
M7000000498,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3649,PE,Huanuco,POS,POS,28,2,837,146598.36,0,2025-06-14
M7000000499,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3668,PE,Piura,WEB,WEB_BROWSER,9,1,387,179213.16,0,2024-10-30
M7000000500,MERCHANT,SMALL_BUSINESS,VERIFIED,2677,CL,International,WEB,WEB_BROWSER,20,0,663,119495.4,0,2022-09-08
M7000000501,MERCHANT,SMALL_BUSINESS,VERIFIED,887,PE,Cusco,POS,WEB_BROWSER,11,0,828,146035.86,0,2021-03-05
M7000000502,MERCHANT,SMALL_BUSINESS,VERIFIED,2141,PE,Lima,POS,WEB_BROWSER,3,0,152,96542.92,0,2025-02-06
M7000000503,MERCHANT,SMALL_BUSINESS,VERIFIED,1848,PE,Arequipa,POS,WEB_BROWSER,25,0,562,10782.48,0,2021-07-30
M7000000504,MERCHANT,MEDIUM_BUSINESS,PENDING,1248,US,International,WEB,POS,16,0,1224,244867.43,0,2022-03-02
M7000000505,MERCHANT,MEDIUM_BUSINESS,VERIFIED,3705,PE,Cusco,WEB,POS,17,0,1338,77734.65,0,2024-09-06
M7000000506,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1773,PE,Huanuco,AGENCY,POS,27,0,958,12083.09,0,2023-11-13
M7000000507,MERCHANT,ENTERPRISE,VERIFIED,3958,PE,Lima,POS,WEB_BROWSER,30,0,1060,41946.03,0,2022-01-06
M7000000508,MERCHANT,SMALL_BUSINESS,VERIFIED,743,PE,Junin,WEB,WEB_BROWSER,26,0,700,104823.47,0,2023-10-01
M7000000509,MERCHANT,SMALL_BUSINESS,VERIFIED,1692,PE,Lima,AGENCY,POS,15,0,1291,22569.16,0,2024-05-26
M7000000510,MERCHANT,MEDIUM_BUSINESS,VERIFIED,2650,MX,International,WEB,POS,20,4,1002,57403.92,1,2023-09-04
M7000000511,MERCHANT,SMALL_BUSINESS,VERIFIED,170,US,International,WEB,WEB_BROWSER,3,0,811,43146.5,0,2021-04-28
M7000000512,MERCHANT,SMALL_BUSINESS,VERIFIED,598,PE,Arequipa,POS,WEB_BROWSER,23,0,1081,203066.24,0,2022-07-30
M7000000513,MERCHANT,SMALL_BUSINESS,VERIFIED,791,PE,Lima,WEB,POS,33,0,1339,48307.27,0,2021-04-19
M7000000514,MERCHANT,SMALL_BUSINESS,VERIFIED,3708,MX,International,WEB,WEB_BROWSER,38,3,1151,223983.21,0,2022-02-06
M7000000515,MERCHANT,SMALL_BUSINESS,VERIFIED,3959,CL,International,POS,POS,5,0,884,207445.89,0,2021-06-09
M7000000516,MERCHANT,MEDIUM_BUSINESS,VERIFIED,1490,PE,Junin,WEB,POS,20,1,585,152849.93,0,2022-10-24
